case,activity,timestamp
16,Fine Screens,2024-01-01 09:00:00
16,Primary Clarifiers,2024-01-01 10:00:00
16,Sludge Grinder,2024-01-01 11:00:00
16,Blend Tank,2024-01-01 12:00:00
16,Anaerobic Digester,2024-01-01 13:00:00
17,Coarse Screens,2024-01-01 08:00:00
17,Fine Screens,2024-01-01 09:00:00
17,Primary Clarifiers,2024-01-01 10:00:00
17,Sludge Grinder,2024-01-01 11:00:00
17,Blend Tank,2024-01-01 12:00:00
17,Anaerobic Digester,2024-01-01 13:00:00
18,Coarse Screens,2024-01-01 08:00:00
18,Fine Screens,2024-01-01 09:00:00
18,Primary Clarifiers,2024-01-01 10:00:00
18,Sludge Grinder,2024-01-01 11:00:00
18,Blend Tank,2024-01-01 12:00:00
18,Anaerobic Digester,2024-01-01 13:00:00
19,Coarse Screens,2024-01-01 08:00:00
19,Fine Screens,2024-01-01 09:00:00
19,Primary Clarifiers,2024-01-01 10:00:00
19,Sludge Grinder,2024-01-01 11:00:00
19,Blend Tank,2024-01-01 12:00:00
19,Anaerobic Digester,2024-01-01 13:00:00
20,Coarse Screens,2024-01-01 08:00:00
20,Fine Screens,2024-01-01 09:00:00
20,Primary Clarifiers,2024-01-01 10:00:00
20,Sludge Grinder,2024-01-01 11:00:00
20,Blend Tank,2024-01-01 12:00:00
20,Anaerobic Digester,2024-01-01 13:00:00
21,Coarse Screens,2024-01-01 08:00:00
21,Fine Screens,2024-01-01 09:00:00
21,Primary Clarifiers,2024-01-01 10:00:00
21,Sludge Grinder,2024-01-01 11:00:00
21,Blend Tank,2024-01-01 12:00:00
21,Anaerobic Digester,2024-01-01 13:00:00
22,Coarse Screens,2024-01-01 08:00:00
22,Fine Screens,2024-01-01 09:00:00
22,Primary Clarifiers,2024-01-01 10:00:00
22,Sludge Grinder,2024-01-01 11:00:00
22,Blend Tank,2024-01-01 12:00:00
22,Anaerobic Digester,2024-01-01 13:00:00
23,Coarse Screens,2024-01-01 08:00:00
23,Fine Screens,2024-01-01 09:00:00
23,Primary Clarifiers,2024-01-01 10:00:00
23,Sludge Grinder,2024-01-01 11:00:00
23,Blend Tank,2024-01-01 12:00:00
23,Anaerobic Digester,2024-01-01 13:00:00
24,Coarse Screens,2024-01-01 08:00:00
24,Fine Screens,2024-01-01 09:00:00
24,Primary Clarifiers,2024-01-01 10:00:00
24,Sludge Grinder,2024-01-01 11:00:00
24,Blend Tank,2024-01-01 12:00:00
24,Anaerobic Digester,2024-01-01 13:00:00
25,Coarse Screens,2024-01-01 08:00:00
25,Fine Screens,2024-01-01 09:00:00
25,Primary Clarifiers,2024-01-01 10:00:00
25,Sludge Grinder,2024-01-01 11:00:00
25,Blend Tank,2024-01-01 12:00:00
25,Anaerobic Digester,2024-01-01 13:00:00
26,Coarse Screens,2024-01-01 08:00:00
26,Fine Screens,2024-01-01 09:00:00
26,Primary Clarifiers,2024-01-01 10:00:00
26,Sludge Grinder,2024-01-01 11:00:00
26,Blend Tank,2024-01-01 12:00:00
26,Anaerobic Digester,2024-01-01 13:00:00
27,Coarse Screens,2024-01-01 08:00:00
27,Fine Screens,2024-01-01 09:00:00
27,Primary Clarifiers,2024-01-01 10:00:00
27,Sludge Grinder,2024-01-01 11:00:00
27,Blend Tank,2024-01-01 12:00:00
27,Anaerobic Digester,2024-01-01 13:00:00
28,Coarse Screens,2024-01-01 08:00:00
28,Fine Screens,2024-01-01 09:00:00
28,Primary Clarifiers,2024-01-01 10:00:00
28,Sludge Grinder,2024-01-01 11:00:00
28,Blend Tank,2024-01-01 12:00:00
28,Anaerobic Digester,2024-01-01 13:00:00
29,Coarse Screens,2024-01-01 08:00:00
29,Fine Screens,2024-01-01 09:00:00
29,Primary Clarifiers,2024-01-01 10:00:00
29,Sludge Grinder,2024-01-01 11:00:00
29,Blend Tank,2024-01-01 12:00:00
29,Anaerobic Digester,2024-01-01 13:00:00
30,Coarse Screens,2024-01-01 08:00:00
30,Fine Screens,2024-01-01 09:00:00
30,Primary Clarifiers,2024-01-01 10:00:00
30,Sludge Grinder,2024-01-01 11:00:00
30,Blend Tank,2024-01-01 12:00:00
30,Anaerobic Digester,2024-01-01 13:00:00
31,Coarse Screens,2024-01-01 08:00:00
31,Fine Screens,2024-01-01 09:00:00
31,Primary Clarifiers,2024-01-01 10:00:00
31,Sludge Grinder,2024-01-01 11:00:00
31,Blend Tank,2024-01-01 12:00:00
31,Anaerobic Digester,2024-01-01 13:00:00
32,Coarse Screens,2024-01-01 08:00:00
32,Fine Screens,2024-01-01 09:00:00
32,Primary Clarifiers,2024-01-01 10:00:00
32,Sludge Grinder,2024-01-01 11:00:00
32,Blend Tank,2024-01-01 12:00:00
32,Anaerobic Digester,2024-01-01 13:00:00
33,Coarse Screens,2024-01-01 08:00:00
33,Fine Screens,2024-01-01 09:00:00
33,Primary Clarifiers,2024-01-01 10:00:00
33,Sludge Grinder,2024-01-01 11:00:00
33,Blend Tank,2024-01-01 12:00:00
33,Anaerobic Digester,2024-01-01 13:00:00
34,Coarse Screens,2024-01-01 08:00:00
34,Fine Screens,2024-01-01 09:00:00
34,Primary Clarifiers,2024-01-01 10:00:00
34,Sludge Grinder,2024-01-01 11:00:00
34,Blend Tank,2024-01-01 12:00:00
34,Anaerobic Digester,2024-01-01 13:00:00
35,Coarse Screens,2024-01-01 08:00:00
35,Fine Screens,2024-01-01 09:00:00
35,Primary Clarifiers,2024-01-01 10:00:00
35,Sludge Grinder,2024-01-01 11:00:00
35,Blend Tank,2024-01-01 12:00:00
35,Anaerobic Digester,2024-01-01 13:00:00
36,Coarse Screens,2024-01-01 08:00:00
36,Fine Screens,2024-01-01 09:00:00
36,Primary Clarifiers,2024-01-01 10:00:00
36,Sludge Grinder,2024-01-01 11:00:00
36,Blend Tank,2024-01-01 12:00:00
36,Anaerobic Digester,2024-01-01 13:00:00
37,Coarse Screens,2024-01-01 08:00:00
37,Fine Screens,2024-01-01 09:00:00
37,Primary Clarifiers,2024-01-01 10:00:00
37,Sludge Grinder,2024-01-01 11:00:00
37,Blend Tank,2024-01-01 12:00:00
37,Anaerobic Digester,2024-01-01 13:00:00
38,Coarse Screens,2024-01-01 08:00:00
38,Fine Screens,2024-01-01 09:00:00
38,Primary Clarifiers,2024-01-01 10:00:00
38,Sludge Grinder,2024-01-01 11:00:00
38,Blend Tank,2024-01-01 12:00:00
38,Anaerobic Digester,2024-01-01 13:00:00
39,Coarse Screens,2024-01-01 08:00:00
39,Fine Screens,2024-01-01 09:00:00
39,Primary Clarifiers,2024-01-01 10:00:00
39,Sludge Grinder,2024-01-01 11:00:00
39,Blend Tank,2024-01-01 12:00:00
39,Anaerobic Digester,2024-01-01 13:00:00
40,Coarse Screens,2024-01-01 08:00:00
40,Fine Screens,2024-01-01 09:00:00
40,Primary Clarifiers,2024-01-01 10:00:00
40,Sludge Grinder,2024-01-01 11:00:00
40,Blend Tank,2024-01-01 12:00:00
40,Anaerobic Digester,2024-01-01 13:00:00
41,Coarse Screens,2024-01-01 08:00:00
41,Fine Screens,2024-01-01 09:00:00
41,Primary Clarifiers,2024-01-01 10:00:00
41,Sludge Grinder,2024-01-01 11:00:00
41,Blend Tank,2024-01-01 12:00:00
41,Anaerobic Digester,2024-01-01 13:00:00
42,Coarse Screens,2024-01-01 08:00:00
42,Fine Screens,2024-01-01 09:00:00
42,Primary Clarifiers,2024-01-01 10:00:00
42,Sludge Grinder,2024-01-01 11:00:00
42,Blend Tank,2024-01-01 12:00:00
42,Anaerobic Digester,2024-01-01 13:00:00
43,Coarse Screens,2024-01-01 08:00:00
43,Fine Screens,2024-01-01 09:00:00
43,Primary Clarifiers,2024-01-01 10:00:00
43,Sludge Grinder,2024-01-01 11:00:00
43,Blend Tank,2024-01-01 12:00:00
43,Anaerobic Digester,2024-01-01 13:00:00
44,Coarse Screens,2024-01-01 08:00:00
44,Fine Screens,2024-01-01 09:00:00
44,Primary Clarifiers,2024-01-01 10:00:00
44,Sludge Grinder,2024-01-01 11:00:00
44,Blend Tank,2024-01-01 12:00:00
44,Anaerobic Digester,2024-01-01 13:00:00
45,Coarse Screens,2024-01-01 08:00:00
45,Fine Screens,2024-01-01 09:00:00
45,Primary Clarifiers,2024-01-01 10:00:00
45,Sludge Grinder,2024-01-01 11:00:00
45,Blend Tank,2024-01-01 12:00:00
45,Anaerobic Digester,2024-01-01 13:00:00
46,Coarse Screens,2024-01-01 08:00:00
46,Fine Screens,2024-01-01 09:00:00
46,Primary Clarifiers,2024-01-01 10:00:00
46,Sludge Grinder,2024-01-01 11:00:00
46,Blend Tank,2024-01-01 12:00:00
46,Anaerobic Digester,2024-01-01 13:00:00
47,Coarse Screens,2024-01-01 08:00:00
47,Fine Screens,2024-01-01 09:00:00
47,Primary Clarifiers,2024-01-01 10:00:00
47,Sludge Grinder,2024-01-01 11:00:00
47,Blend Tank,2024-01-01 12:00:00
47,Anaerobic Digester,2024-01-01 13:00:00
48,Coarse Screens,2024-01-01 08:00:00
48,Fine Screens,2024-01-01 09:00:00
48,Primary Clarifiers,2024-01-01 10:00:00
48,Sludge Grinder,2024-01-01 11:00:00
48,Blend Tank,2024-01-01 12:00:00
48,Anaerobic Digester,2024-01-01 13:00:00
49,Coarse Screens,2024-01-01 08:00:00
49,Fine Screens,2024-01-01 09:00:00
49,Primary Clarifiers,2024-01-01 10:00:00
49,Sludge Grinder,2024-01-01 11:00:00
49,Blend Tank,2024-01-01 12:00:00
49,Anaerobic Digester,2024-01-01 13:00:00
50,Coarse Screens,2024-01-01 08:00:00
50,Fine Screens,2024-01-01 09:00:00
50,Primary Clarifiers,2024-01-01 10:00:00
50,Sludge Grinder,2024-01-01 11:00:00
50,Blend Tank,2024-01-01 12:00:00
50,Anaerobic Digester,2024-01-01 13:00:00
51,Coarse Screens,2024-01-01 08:00:00
51,Fine Screens,2024-01-01 09:00:00
51,Primary Clarifiers,2024-01-01 10:00:00
51,Sludge Grinder,2024-01-01 11:00:00
51,Blend Tank,2024-01-01 12:00:00
51,Anaerobic Digester,2024-01-01 13:00:00
52,Coarse Screens,2024-01-01 08:00:00
52,Fine Screens,2024-01-01 09:00:00
52,Primary Clarifiers,2024-01-01 10:00:00
52,Sludge Grinder,2024-01-01 11:00:00
52,Blend Tank,2024-01-01 12:00:00
52,Anaerobic Digester,2024-01-01 13:00:00
53,Coarse Screens,2024-01-01 08:00:00
53,Fine Screens,2024-01-01 09:00:00
53,Primary Clarifiers,2024-01-01 10:00:00
53,Sludge Grinder,2024-01-01 11:00:00
53,Blend Tank,2024-01-01 12:00:00
53,Anaerobic Digester,2024-01-01 13:00:00
54,Coarse Screens,2024-01-01 08:00:00
54,Fine Screens,2024-01-01 09:00:00
54,Primary Clarifiers,2024-01-01 10:00:00
54,Sludge Grinder,2024-01-01 11:00:00
54,Blend Tank,2024-01-01 12:00:00
54,Anaerobic Digester,2024-01-01 13:00:00
55,Coarse Screens,2024-01-01 08:00:00
55,Fine Screens,2024-01-01 09:00:00
55,Primary Clarifiers,2024-01-01 10:00:00
55,Sludge Grinder,2024-01-01 11:00:00
55,Blend Tank,2024-01-01 12:00:00
55,Anaerobic Digester,2024-01-01 13:00:00
56,Coarse Screens,2024-01-01 08:00:00
56,Fine Screens,2024-01-01 09:00:00
56,Primary Clarifiers,2024-01-01 10:00:00
56,Sludge Grinder,2024-01-01 11:00:00
56,Blend Tank,2024-01-01 12:00:00
56,Anaerobic Digester,2024-01-01 13:00:00
57,Coarse Screens,2024-01-01 08:00:00
57,Fine Screens,2024-01-01 09:00:00
57,Primary Clarifiers,2024-01-01 10:00:00
57,Sludge Grinder,2024-01-01 11:00:00
57,Blend Tank,2024-01-01 12:00:00
57,Anaerobic Digester,2024-01-01 13:00:00
58,Coarse Screens,2024-01-01 08:00:00
58,Fine Screens,2024-01-01 09:00:00
58,Primary Clarifiers,2024-01-01 10:00:00
58,Sludge Grinder,2024-01-01 11:00:00
58,Blend Tank,2024-01-01 12:00:00
58,Anaerobic Digester,2024-01-01 13:00:00
59,Coarse Screens,2024-01-01 08:00:00
59,Fine Screens,2024-01-01 09:00:00
59,Primary Clarifiers,2024-01-01 10:00:00
59,Sludge Grinder,2024-01-01 11:00:00
59,Blend Tank,2024-01-01 12:00:00
59,Anaerobic Digester,2024-01-01 13:00:00
60,Coarse Screens,2024-01-01 08:00:00
60,Fine Screens,2024-01-01 09:00:00
60,Primary Clarifiers,2024-01-01 10:00:00
60,Sludge Grinder,2024-01-01 11:00:00
60,Blend Tank,2024-01-01 12:00:00
60,Anaerobic Digester,2024-01-01 13:00:00
61,Coarse Screens,2024-01-01 08:00:00
61,Fine Screens,2024-01-01 09:00:00
61,Primary Clarifiers,2024-01-01 10:00:00
61,Sludge Grinder,2024-01-01 11:00:00
61,Blend Tank,2024-01-01 12:00:00
61,Anaerobic Digester,2024-01-01 13:00:00
62,Coarse Screens,2024-01-01 08:00:00
62,Fine Screens,2024-01-01 09:00:00
62,Primary Clarifiers,2024-01-01 10:00:00
62,Sludge Grinder,2024-01-01 11:00:00
62,Blend Tank,2024-01-01 12:00:00
62,Anaerobic Digester,2024-01-01 13:00:00
63,Coarse Screens,2024-01-01 08:00:00
63,Fine Screens,2024-01-01 09:00:00
63,Primary Clarifiers,2024-01-01 10:00:00
63,Sludge Grinder,2024-01-01 11:00:00
63,Blend Tank,2024-01-01 12:00:00
63,Anaerobic Digester,2024-01-01 13:00:00
64,Coarse Screens,2024-01-01 08:00:00
64,Fine Screens,2024-01-01 09:00:00
64,Primary Clarifiers,2024-01-01 10:00:00
64,Sludge Grinder,2024-01-01 11:00:00
64,Blend Tank,2024-01-01 12:00:00
64,Anaerobic Digester,2024-01-01 13:00:00
65,Coarse Screens,2024-01-01 08:00:00
65,Fine Screens,2024-01-01 09:00:00
65,Primary Clarifiers,2024-01-01 10:00:00
65,Sludge Grinder,2024-01-01 11:00:00
65,Blend Tank,2024-01-01 12:00:00
65,Anaerobic Digester,2024-01-01 13:00:00
66,Coarse Screens,2024-01-01 08:00:00
66,Fine Screens,2024-01-01 09:00:00
66,Primary Clarifiers,2024-01-01 10:00:00
66,Sludge Grinder,2024-01-01 11:00:00
66,Blend Tank,2024-01-01 12:00:00
66,Anaerobic Digester,2024-01-01 13:00:00
67,Coarse Screens,2024-01-01 08:00:00
67,Fine Screens,2024-01-01 09:00:00
67,Primary Clarifiers,2024-01-01 10:00:00
67,Sludge Grinder,2024-01-01 11:00:00
67,Blend Tank,2024-01-01 12:00:00
67,Anaerobic Digester,2024-01-01 13:00:00
68,Coarse Screens,2024-01-01 08:00:00
68,Fine Screens,2024-01-01 09:00:00
68,Primary Clarifiers,2024-01-01 10:00:00
68,Sludge Grinder,2024-01-01 11:00:00
68,Blend Tank,2024-01-01 12:00:00
68,Anaerobic Digester,2024-01-01 13:00:00
69,Coarse Screens,2024-01-01 08:00:00
69,Fine Screens,2024-01-01 09:00:00
69,Primary Clarifiers,2024-01-01 10:00:00
69,Sludge Grinder,2024-01-01 11:00:00
69,Blend Tank,2024-01-01 12:00:00
69,Anaerobic Digester,2024-01-01 13:00:00
70,Coarse Screens,2024-01-01 08:00:00
70,Fine Screens,2024-01-01 09:00:00
70,Primary Clarifiers,2024-01-01 10:00:00
70,Sludge Grinder,2024-01-01 11:00:00
70,Blend Tank,2024-01-01 12:00:00
70,Anaerobic Digester,2024-01-01 13:00:00
71,Coarse Screens,2024-01-01 08:00:00
71,Fine Screens,2024-01-01 09:00:00
71,Primary Clarifiers,2024-01-01 10:00:00
71,Sludge Grinder,2024-01-01 11:00:00
71,Blend Tank,2024-01-01 12:00:00
71,Anaerobic Digester,2024-01-01 13:00:00
72,Coarse Screens,2024-01-01 08:00:00
72,Fine Screens,2024-01-01 09:00:00
72,Primary Clarifiers,2024-01-01 10:00:00
72,Sludge Grinder,2024-01-01 11:00:00
72,Blend Tank,2024-01-01 12:00:00
72,Anaerobic Digester,2024-01-01 13:00:00
73,Coarse Screens,2024-01-01 08:00:00
73,Fine Screens,2024-01-01 09:00:00
73,Primary Clarifiers,2024-01-01 10:00:00
73,Sludge Grinder,2024-01-01 11:00:00
73,Blend Tank,2024-01-01 12:00:00
73,Anaerobic Digester,2024-01-01 13:00:00
74,Coarse Screens,2024-01-01 08:00:00
74,Fine Screens,2024-01-01 09:00:00
74,Primary Clarifiers,2024-01-01 10:00:00
74,Sludge Grinder,2024-01-01 11:00:00
74,Blend Tank,2024-01-01 12:00:00
74,Anaerobic Digester,2024-01-01 13:00:00
75,Coarse Screens,2024-01-01 08:00:00
75,Fine Screens,2024-01-01 09:00:00
75,Primary Clarifiers,2024-01-01 10:00:00
75,Sludge Grinder,2024-01-01 11:00:00
75,Blend Tank,2024-01-01 12:00:00
75,Anaerobic Digester,2024-01-01 13:00:00
76,Coarse Screens,2024-01-01 08:00:00
76,Fine Screens,2024-01-01 09:00:00
76,Primary Clarifiers,2024-01-01 10:00:00
76,Sludge Grinder,2024-01-01 11:00:00
76,Blend Tank,2024-01-01 12:00:00
76,Anaerobic Digester,2024-01-01 13:00:00
77,Coarse Screens,2024-01-01 08:00:00
77,Fine Screens,2024-01-01 09:00:00
77,Primary Clarifiers,2024-01-01 10:00:00
77,Sludge Grinder,2024-01-01 11:00:00
77,Blend Tank,2024-01-01 12:00:00
77,Anaerobic Digester,2024-01-01 13:00:00
78,Coarse Screens,2024-01-01 08:00:00
78,Fine Screens,2024-01-01 09:00:00
78,Primary Clarifiers,2024-01-01 10:00:00
78,Sludge Grinder,2024-01-01 11:00:00
78,Blend Tank,2024-01-01 12:00:00
78,Anaerobic Digester,2024-01-01 13:00:00
79,Coarse Screens,2024-01-01 08:00:00
79,Fine Screens,2024-01-01 09:00:00
79,Primary Clarifiers,2024-01-01 10:00:00
79,Sludge Grinder,2024-01-01 11:00:00
79,Blend Tank,2024-01-01 12:00:00
79,Anaerobic Digester,2024-01-01 13:00:00
80,Coarse Screens,2024-01-01 08:00:00
80,Fine Screens,2024-01-01 09:00:00
80,Primary Clarifiers,2024-01-01 10:00:00
80,Sludge Grinder,2024-01-01 11:00:00
80,Blend Tank,2024-01-01 12:00:00
80,Anaerobic Digester,2024-01-01 13:00:00
81,Coarse Screens,2024-01-01 08:00:00
81,Fine Screens,2024-01-01 09:00:00
81,Primary Clarifiers,2024-01-01 10:00:00
81,Sludge Grinder,2024-01-01 11:00:00
81,Blend Tank,2024-01-01 12:00:00
81,Anaerobic Digester,2024-01-01 13:00:00
82,Coarse Screens,2024-01-01 08:00:00
82,Fine Screens,2024-01-01 09:00:00
82,Primary Clarifiers,2024-01-01 10:00:00
82,Sludge Grinder,2024-01-01 11:00:00
82,Blend Tank,2024-01-01 12:00:00
82,Anaerobic Digester,2024-01-01 13:00:00
83,Coarse Screens,2024-01-01 08:00:00
83,Fine Screens,2024-01-01 09:00:00
83,Primary Clarifiers,2024-01-01 10:00:00
83,Sludge Grinder,2024-01-01 11:00:00
83,Blend Tank,2024-01-01 12:00:00
83,Anaerobic Digester,2024-01-01 13:00:00
84,Coarse Screens,2024-01-01 08:00:00
84,Fine Screens,2024-01-01 09:00:00
84,Primary Clarifiers,2024-01-01 10:00:00
84,Sludge Grinder,2024-01-01 11:00:00
84,Blend Tank,2024-01-01 12:00:00
84,Anaerobic Digester,2024-01-01 13:00:00
85,Coarse Screens,2024-01-01 08:00:00
85,Fine Screens,2024-01-01 09:00:00
85,Primary Clarifiers,2024-01-01 10:00:00
85,Sludge Grinder,2024-01-01 11:00:00
85,Blend Tank,2024-01-01 12:00:00
85,Anaerobic Digester,2024-01-01 13:00:00
86,Coarse Screens,2024-01-01 08:00:00
86,Fine Screens,2024-01-01 09:00:00
86,Primary Clarifiers,2024-01-01 10:00:00
86,Sludge Grinder,2024-01-01 11:00:00
86,Blend Tank,2024-01-01 12:00:00
86,Anaerobic Digester,2024-01-01 13:00:00
87,Coarse Screens,2024-01-01 08:00:00
87,Fine Screens,2024-01-01 09:00:00
87,Primary Clarifiers,2024-01-01 10:00:00
87,Sludge Grinder,2024-01-01 11:00:00
87,Blend Tank,2024-01-01 12:00:00
87,Anaerobic Digester,2024-01-01 13:00:00
88,Coarse Screens,2024-01-01 08:00:00
88,Fine Screens,2024-01-01 09:00:00
88,Primary Clarifiers,2024-01-01 10:00:00
88,Sludge Grinder,2024-01-01 11:00:00
88,Blend Tank,2024-01-01 12:00:00
88,Anaerobic Digester,2024-01-01 13:00:00
89,Coarse Screens,2024-01-01 08:00:00
89,Fine Screens,2024-01-01 09:00:00
89,Primary Clarifiers,2024-01-01 10:00:00
89,Sludge Grinder,2024-01-01 11:00:00
89,Blend Tank,2024-01-01 12:00:00
89,Anaerobic Digester,2024-01-01 13:00:00
90,Coarse Screens,2024-01-01 08:00:00
90,Fine Screens,2024-01-01 09:00:00
90,Primary Clarifiers,2024-01-01 10:00:00
90,Sludge Grinder,2024-01-01 11:00:00
90,Blend Tank,2024-01-01 12:00:00
90,Anaerobic Digester,2024-01-01 13:00:00
91,Coarse Screens,2024-01-01 08:00:00
91,Fine Screens,2024-01-01 09:00:00
91,Primary Clarifiers,2024-01-01 10:00:00
91,Sludge Grinder,2024-01-01 11:00:00
91,Blend Tank,2024-01-01 12:00:00
91,Anaerobic Digester,2024-01-01 13:00:00
92,Coarse Screens,2024-01-01 08:00:00
92,Fine Screens,2024-01-01 09:00:00
92,Primary Clarifiers,2024-01-01 10:00:00
92,Bio-reactor Tanks,2024-01-01 11:00:00
92,Final Clarifier,2024-01-01 12:00:00
92,Chlorine Contact Basin,2024-01-01 13:00:00
92,Pond,2024-01-01 14:00:00
92,De-chlorination Pond,2024-01-01 15:00:00
92,Cascade Aerator,2024-01-01 16:00:00
93,Coarse Screens,2024-01-01 08:00:00
93,Fine Screens,2024-01-01 09:00:00
93,Primary Clarifiers,2024-01-01 10:00:00
93,Bio-reactor Tanks,2024-01-01 11:00:00
93,Final Clarifier,2024-01-01 12:00:00
93,Chlorine Contact Basin,2024-01-01 13:00:00
93,Pond,2024-01-01 14:00:00
93,De-chlorination Pond,2024-01-01 15:00:00
93,Cascade Aerator,2024-01-01 16:00:00
94,Coarse Screens,2024-01-01 08:00:00
94,Fine Screens,2024-01-01 09:00:00
94,Primary Clarifiers,2024-01-01 10:00:00
94,Bio-reactor Tanks,2024-01-01 11:00:00
94,Final Clarifier,2024-01-01 12:00:00
94,Chlorine Contact Basin,2024-01-01 13:00:00
94,Pond,2024-01-01 14:00:00
94,De-chlorination Pond,2024-01-01 15:00:00
94,Cascade Aerator,2024-01-01 16:00:00
95,Coarse Screens,2024-01-01 08:00:00
95,Fine Screens,2024-01-01 09:00:00
95,Primary Clarifiers,2024-01-01 10:00:00
95,Bio-reactor Tanks,2024-01-01 11:00:00
95,Final Clarifier,2024-01-01 12:00:00
95,Chlorine Contact Basin,2024-01-01 13:00:00
95,Pond,2024-01-01 14:00:00
95,De-chlorination Pond,2024-01-01 15:00:00
95,Cascade Aerator,2024-01-01 16:00:00
96,Coarse Screens,2024-01-01 08:00:00
96,Fine Screens,2024-01-01 09:00:00
96,Primary Clarifiers,2024-01-01 10:00:00
96,Bio-reactor Tanks,2024-01-01 11:00:00
96,Final Clarifier,2024-01-01 12:00:00
96,Chlorine Contact Basin,2024-01-01 13:00:00
96,Pond,2024-01-01 14:00:00
96,De-chlorination Pond,2024-01-01 15:00:00
96,Cascade Aerator,2024-01-01 16:00:00
97,Coarse Screens,2024-01-01 08:00:00
97,Fine Screens,2024-01-01 09:00:00
97,Primary Clarifiers,2024-01-01 10:00:00
