case,activity,timestamp
15,Coarse Screens,2024-01-01 08:00:00
15,Fine Screens,2024-01-01 09:00:00
15,Primary Clarifiers,2024-01-01 10:00:00
15,Sludge Grinder,2024-01-01 11:00:00
15,Blend Tank,2024-01-01 12:00:00
15,Anaerobic Digester,2024-01-01 13:00:00
16,Coarse Screens,2024-01-01 08:00:00
16,Fine Screens,2024-01-01 09:00:00
16,Primary Clarifiers,2024-01-01 10:00:00
16,Bio-reactor Tanks,2024-01-01 11:00:00
16,Final Clarifier,2024-01-01 12:00:00
16,Chlorine Contact Basin,2024-01-01 13:00:00
16,Pond,2024-01-01 14:00:00
16,De-chlorination Pond,2024-01-01 15:00:00
16,Cascade Aerator,2024-01-01 16:00:00
17,Coarse Screens,2024-01-01 08:00:00
17,Fine Screens,2024-01-01 09:00:00
17,Primary Clarifiers,2024-01-01 10:00:00
17,Bio-reactor Tanks,2024-01-01 11:00:00
17,Final Clarifier,2024-01-01 12:00:00
17,Chlorine Contact Basin,2024-01-01 13:00:00
17,Pond,2024-01-01 14:00:00
17,De-chlorination Pond,2024-01-01 15:00:00
17,Cascade Aerator,2024-01-01 16:00:00
18,Coarse Screens,2024-01-01 08:00:00
18,Fine Screens,2024-01-01 09:00:00
18,Primary Clarifiers,2024-01-01 10:00:00
18,Bio-reactor Tanks,2024-01-01 11:00:00
18,Final Clarifier,2024-01-01 12:00:00
18,Chlorine Contact Basin,2024-01-01 13:00:00
18,Pond,2024-01-01 14:00:00
18,De-chlorination Pond,2024-01-01 15:00:00
18,Cascade Aerator,2024-01-01 16:00:00
19,Coarse Screens,2024-01-01 08:00:00
19,Fine Screens,2024-01-01 09:00:00
19,Primary Clarifiers,2024-01-01 10:00:00
19,Bio-reactor Tanks,2024-01-01 11:00:00
19,Final Clarifier,2024-01-01 12:00:00
19,Chlorine Contact Basin,2024-01-01 13:00:00
19,Pond,2024-01-01 14:00:00
19,De-chlorination Pond,2024-01-01 15:00:00
19,Cascade Aerator,2024-01-01 16:00:00
20,Coarse Screens,2024-01-01 08:00:00
20,Fine Screens,2024-01-01 09:00:00
20,Primary Clarifiers,2024-01-01 10:00:00
20,Bio-reactor Tanks,2024-01-01 11:00:00
20,Final Clarifier,2024-01-01 12:00:00
20,Chlorine Contact Basin,2024-01-01 13:00:00
20,Pond,2024-01-01 14:00:00
20,De-chlorination Pond,2024-01-01 15:00:00
20,Cascade Aerator,2024-01-01 16:00:00
21,Coarse Screens,2024-01-01 08:00:00
21,Fine Screens,2024-01-01 09:00:00
21,Primary Clarifiers,2024-01-01 10:00:00
21,Sludge Grinder,2024-01-01 11:00:00
21,Blend Tank,2024-01-01 12:00:00
21,Blend Tank,2024-01-01 13:00:00
21,Anaerobic Digester,2024-01-01 14:00:00
22,Coarse Screens,2024-01-01 08:00:00
22,Fine Screens,2024-01-01 09:00:00
22,Primary Clarifiers,2024-01-01 10:00:00
22,Sludge Grinder,2024-01-01 11:00:00
22,Blend Tank,2024-01-01 12:00:00
22,Blend Tank,2024-01-01 13:00:00
22,Anaerobic Digester,2024-01-01 14:00:00
23,Coarse Screens,2024-01-01 08:00:00
23,Fine Screens,2024-01-01 09:00:00
23,Primary Clarifiers,2024-01-01 10:00:00
23,Sludge Grinder,2024-01-01 11:00:00
23,Blend Tank,2024-01-01 12:00:00
23,Blend Tank,2024-01-01 13:00:00
23,Anaerobic Digester,2024-01-01 14:00:00
24,Coarse Screens,2024-01-01 08:00:00
24,Fine Screens,2024-01-01 09:00:00
24,Primary Clarifiers,2024-01-01 10:00:00
24,Sludge Grinder,2024-01-01 11:00:00
24,Blend Tank,2024-01-01 12:00:00
24,Blend Tank,2024-01-01 13:00:00
24,Anaerobic Digester,2024-01-01 14:00:00
25,Coarse Screens,2024-01-01 08:00:00
25,Fine Screens,2024-01-01 09:00:00
25,Primary Clarifiers,2024-01-01 10:00:00
25,Sludge Grinder,2024-01-01 11:00:00
25,Blend Tank,2024-01-01 12:00:00
25,Blend Tank,2024-01-01 13:00:00
25,Anaerobic Digester,2024-01-01 14:00:00
26,Coarse Screens,2024-01-01 08:00:00
26,Coarse Screens,2024-01-01 09:00:00
26,6s7i7phv89qom,2024-01-01 10:00:00
26,Compacted Screenings,2024-01-01 11:00:00
26,Disposal to Landfill,2024-01-01 12:00:00
27,Coarse Screens,2024-01-01 08:00:00
27,Coarse Screens,2024-01-01 09:00:00
27,6s7i7phv89qom,2024-01-01 10:00:00
27,Compacted Screenings,2024-01-01 11:00:00
27,Disposal to Landfill,2024-01-01 12:00:00
28,Coarse Screens,2024-01-01 08:00:00
28,Coarse Screens,2024-01-01 09:00:00
28,6s7i7phv89qom,2024-01-01 10:00:00
28,Compacted Screenings,2024-01-01 11:00:00
28,Disposal to Landfill,2024-01-01 12:00:00
29,Coarse Screens,2024-01-01 08:00:00
29,Coarse Screens,2024-01-01 09:00:00
29,6s7i7phv89qom,2024-01-01 10:00:00
29,Compacted Screenings,2024-01-01 11:00:00
29,Disposal to Landfill,2024-01-01 12:00:00
30,Coarse Screens,2024-01-01 08:00:00
30,Coarse Screens,2024-01-01 09:00:00
30,6s7i7phv89qom,2024-01-01 10:00:00
30,Compacted Screenings,2024-01-01 11:00:00
30,Disposal to Landfill,2024-01-01 12:00:00
31,Fine Screens,2024-01-01 08:00:00
31,Primary Clarifiers,2024-01-01 09:00:00
31,Sludge Grinder,2024-01-01 10:00:00
31,Blend Tank,2024-01-01 11:00:00
31,Anaerobic Digester,2024-01-01 12:00:00
31,Storage Tank,2024-01-01 13:00:00
31,Disposal to Landfill,2024-01-01 14:00:00
32,Fine Screens,2024-01-01 08:00:00
32,Primary Clarifiers,2024-01-01 09:00:00
32,Sludge Grinder,2024-01-01 10:00:00
32,Blend Tank,2024-01-01 11:00:00
32,Anaerobic Digester,2024-01-01 12:00:00
32,Storage Tank,2024-01-01 13:00:00
32,Disposal to Landfill,2024-01-01 14:00:00
33,Fine Screens,2024-01-01 08:00:00
33,Primary Clarifiers,2024-01-01 09:00:00
33,Sludge Grinder,2024-01-01 10:00:00
33,Blend Tank,2024-01-01 11:00:00
33,Anaerobic Digester,2024-01-01 12:00:00
33,Storage Tank,2024-01-01 13:00:00
33,Disposal to Landfill,2024-01-01 14:00:00
34,Fine Screens,2024-01-01 08:00:00
34,Primary Clarifiers,2024-01-01 09:00:00
34,Sludge Grinder,2024-01-01 10:00:00
34,Blend Tank,2024-01-01 11:00:00
34,Anaerobic Digester,2024-01-01 12:00:00
34,Storage Tank,2024-01-01 13:00:00
34,Disposal to Landfill,2024-01-01 14:00:00
35,Fine Screens,2024-01-01 08:00:00
35,Primary Clarifiers,2024-01-01 09:00:00
35,Sludge Grinder,2024-01-01 10:00:00
35,Blend Tank,2024-01-01 11:00:00
35,Anaerobic Digester,2024-01-01 12:00:00
35,Storage Tank,2024-01-01 13:00:00
35,Disposal to Landfill,2024-01-01 14:00:00
36,Coarse Screens,2024-01-01 08:00:00
36,Fine Screens,2024-01-01 09:00:00
36,h9qn7itcn32k5,2024-01-01 10:00:00
36,Sludge Grinder,2024-01-01 11:00:00
36,Blend Tank,2024-01-01 12:00:00
36,Anaerobic Digester,2024-01-01 13:00:00
37,Coarse Screens,2024-01-01 08:00:00
37,Fine Screens,2024-01-01 09:00:00
37,h9qn7itcn32k5,2024-01-01 10:00:00
37,Sludge Grinder,2024-01-01 11:00:00
37,Blend Tank,2024-01-01 12:00:00
37,Anaerobic Digester,2024-01-01 13:00:00
38,Coarse Screens,2024-01-01 08:00:00
38,Fine Screens,2024-01-01 09:00:00
38,h9qn7itcn32k5,2024-01-01 10:00:00
38,Sludge Grinder,2024-01-01 11:00:00
38,Blend Tank,2024-01-01 12:00:00
38,Anaerobic Digester,2024-01-01 13:00:00
39,Coarse Screens,2024-01-01 08:00:00
39,Fine Screens,2024-01-01 09:00:00
39,h9qn7itcn32k5,2024-01-01 10:00:00
39,Sludge Grinder,2024-01-01 11:00:00
39,Blend Tank,2024-01-01 12:00:00
39,Anaerobic Digester,2024-01-01 13:00:00
40,Coarse Screens,2024-01-01 08:00:00
40,Fine Screens,2024-01-01 09:00:00
40,h9qn7itcn32k5,2024-01-01 10:00:00
40,Sludge Grinder,2024-01-01 11:00:00
40,Blend Tank,2024-01-01 12:00:00
40,Anaerobic Digester,2024-01-01 13:00:00
41,Coarse Screens,2024-01-01 08:00:00
41,Fine Screens,2024-01-01 09:00:00
41,Primary Clarifiers,2024-01-01 10:00:00
41,Bio-reactor Tanks,2024-01-01 11:00:00
41,Gravity Thickening,2024-01-01 12:00:00
41,Blend Tank,2024-01-01 13:00:00
41,Anaerobic Digester,2024-01-01 14:00:00
42,Coarse Screens,2024-01-01 08:00:00
42,Fine Screens,2024-01-01 09:00:00
42,Primary Clarifiers,2024-01-01 10:00:00
42,Bio-reactor Tanks,2024-01-01 11:00:00
42,Gravity Thickening,2024-01-01 12:00:00
42,Blend Tank,2024-01-01 13:00:00
42,Anaerobic Digester,2024-01-01 14:00:00
43,Coarse Screens,2024-01-01 08:00:00
43,Fine Screens,2024-01-01 09:00:00
43,Primary Clarifiers,2024-01-01 10:00:00
43,Bio-reactor Tanks,2024-01-01 11:00:00
43,Gravity Thickening,2024-01-01 12:00:00
43,Blend Tank,2024-01-01 13:00:00
43,Anaerobic Digester,2024-01-01 14:00:00
44,Coarse Screens,2024-01-01 08:00:00
44,Fine Screens,2024-01-01 09:00:00
44,Primary Clarifiers,2024-01-01 10:00:00
44,Bio-reactor Tanks,2024-01-01 11:00:00
44,Gravity Thickening,2024-01-01 12:00:00
44,Blend Tank,2024-01-01 13:00:00
44,Anaerobic Digester,2024-01-01 14:00:00
45,Coarse Screens,2024-01-01 08:00:00
45,Fine Screens,2024-01-01 09:00:00
45,Primary Clarifiers,2024-01-01 10:00:00
45,Bio-reactor Tanks,2024-01-01 11:00:00
45,Gravity Thickening,2024-01-01 12:00:00
45,Blend Tank,2024-01-01 13:00:00
45,Anaerobic Digester,2024-01-01 14:00:00
46,Coarse Screens,2024-01-01 08:00:00
46,Fine Screens,2024-01-01 09:00:00
46,Primary Clarifiers,2024-01-01 10:00:00
46,Bio-reactor Tanks,2024-01-01 11:00:00
46,Gravity Thickening,2024-01-01 12:00:00
46,Blend Tank,2024-01-01 13:00:00
46,Anaerobic Digester,2024-01-01 14:00:00
46,Storage Tank,2024-01-01 15:00:00
46,Disposal to Landfill,2024-01-01 16:00:00
47,Coarse Screens,2024-01-01 08:00:00
47,Fine Screens,2024-01-01 09:00:00
47,Primary Clarifiers,2024-01-01 10:00:00
47,Bio-reactor Tanks,2024-01-01 11:00:00
47,Gravity Thickening,2024-01-01 12:00:00
47,Blend Tank,2024-01-01 13:00:00
47,Anaerobic Digester,2024-01-01 14:00:00
47,Storage Tank,2024-01-01 15:00:00
47,Disposal to Landfill,2024-01-01 16:00:00
48,Coarse Screens,2024-01-01 08:00:00
48,Fine Screens,2024-01-01 09:00:00
48,Primary Clarifiers,2024-01-01 10:00:00
48,Bio-reactor Tanks,2024-01-01 11:00:00
48,Gravity Thickening,2024-01-01 12:00:00
48,Blend Tank,2024-01-01 13:00:00
48,Anaerobic Digester,2024-01-01 14:00:00
48,Storage Tank,2024-01-01 15:00:00
48,Disposal to Landfill,2024-01-01 16:00:00
49,Coarse Screens,2024-01-01 08:00:00
49,Fine Screens,2024-01-01 09:00:00
49,Primary Clarifiers,2024-01-01 10:00:00
49,Bio-reactor Tanks,2024-01-01 11:00:00
49,Gravity Thickening,2024-01-01 12:00:00
49,Blend Tank,2024-01-01 13:00:00
49,Anaerobic Digester,2024-01-01 14:00:00
49,Storage Tank,2024-01-01 15:00:00
49,Disposal to Landfill,2024-01-01 16:00:00
50,Coarse Screens,2024-01-01 08:00:00
50,Fine Screens,2024-01-01 09:00:00
50,Primary Clarifiers,2024-01-01 10:00:00
50,Bio-reactor Tanks,2024-01-01 11:00:00
50,Gravity Thickening,2024-01-01 12:00:00
50,Blend Tank,2024-01-01 13:00:00
50,Anaerobic Digester,2024-01-01 14:00:00
50,Storage Tank,2024-01-01 15:00:00
50,Disposal to Landfill,2024-01-01 16:00:00
51,Fine Screens,2024-01-01 08:00:00
51,Compacted Screenings,2024-01-01 09:00:00
51,Disposal to Landfill,2024-01-01 10:00:00
52,Fine Screens,2024-01-01 08:00:00
52,Compacted Screenings,2024-01-01 09:00:00
52,Disposal to Landfill,2024-01-01 10:00:00
53,Fine Screens,2024-01-01 08:00:00
53,Compacted Screenings,2024-01-01 09:00:00
53,Disposal to Landfill,2024-01-01 10:00:00
54,Fine Screens,2024-01-01 08:00:00
54,Compacted Screenings,2024-01-01 09:00:00
54,Disposal to Landfill,2024-01-01 10:00:00
55,Fine Screens,2024-01-01 08:00:00
55,Compacted Screenings,2024-01-01 09:00:00
55,Disposal to Landfill,2024-01-01 10:00:00
56,Coarse Screens,2024-01-01 08:00:00
56,Fine Screens,2024-01-01 09:00:00
56,Compacted Screenings,2024-01-01 10:00:00
57,Coarse Screens,2024-01-01 08:00:00
57,Fine Screens,2024-01-01 09:00:00
57,Compacted Screenings,2024-01-01 10:00:00
58,Coarse Screens,2024-01-01 08:00:00
58,Fine Screens,2024-01-01 09:00:00
58,Compacted Screenings,2024-01-01 10:00:00
59,Coarse Screens,2024-01-01 08:00:00
59,Fine Screens,2024-01-01 09:00:00
59,Compacted Screenings,2024-01-01 10:00:00
60,Coarse Screens,2024-01-01 08:00:00
60,Fine Screens,2024-01-01 09:00:00
60,Compacted Screenings,2024-01-01 10:00:00
61,Coarse Screens,2024-01-01 08:00:00
61,Fine Screens,2024-01-01 09:00:00
61,Primary Clarifiers,2024-01-01 10:00:00
61,Sludge Grinder,2024-01-01 11:00:00
61,Blend Tank,2024-01-01 12:00:00
61,Anaerobic Digester,2024-01-01 13:00:00
61,j9940d2htndik,2024-01-01 14:00:00
61,Disposal to Landfill,2024-01-01 15:00:00
62,Coarse Screens,2024-01-01 08:00:00
62,Fine Screens,2024-01-01 09:00:00
62,Primary Clarifiers,2024-01-01 10:00:00
62,Sludge Grinder,2024-01-01 11:00:00
62,Blend Tank,2024-01-01 12:00:00
62,Anaerobic Digester,2024-01-01 13:00:00
62,j9940d2htndik,2024-01-01 14:00:00
62,Disposal to Landfill,2024-01-01 15:00:00
63,Coarse Screens,2024-01-01 08:00:00
63,Fine Screens,2024-01-01 09:00:00
63,Primary Clarifiers,2024-01-01 10:00:00
63,Sludge Grinder,2024-01-01 11:00:00
63,Blend Tank,2024-01-01 12:00:00
63,Anaerobic Digester,2024-01-01 13:00:00
63,j9940d2htndik,2024-01-01 14:00:00
63,Disposal to Landfill,2024-01-01 15:00:00
64,Coarse Screens,2024-01-01 08:00:00
64,Fine Screens,2024-01-01 09:00:00
64,Primary Clarifiers,2024-01-01 10:00:00
64,Sludge Grinder,2024-01-01 11:00:00
64,Blend Tank,2024-01-01 12:00:00
64,Anaerobic Digester,2024-01-01 13:00:00
64,j9940d2htndik,2024-01-01 14:00:00
64,Disposal to Landfill,2024-01-01 15:00:00
65,Coarse Screens,2024-01-01 08:00:00
65,Fine Screens,2024-01-01 09:00:00
65,Primary Clarifiers,2024-01-01 10:00:00
65,Sludge Grinder,2024-01-01 11:00:00
65,Blend Tank,2024-01-01 12:00:00
65,Anaerobic Digester,2024-01-01 13:00:00
65,j9940d2htndik,2024-01-01 14:00:00
65,Disposal to Landfill,2024-01-01 15:00:00
66,Coarse Screens,2024-01-01 08:00:00
66,Fine Screens,2024-01-01 09:00:00
66,Primary Clarifiers,2024-01-01 10:00:00
66,Sludge Grinder,2024-01-01 11:00:00
66,Blend Tank,2024-01-01 12:00:00
66,Anaerobic Digester,2024-01-01 13:00:00
66,Storage Tank,2024-01-01 14:00:00
66,Disposal to Landfill,2024-01-01 15:00:00
67,Coarse Screens,2024-01-01 08:00:00
67,Fine Screens,2024-01-01 09:00:00
67,Primary Clarifiers,2024-01-01 10:00:00
67,Sludge Grinder,2024-01-01 11:00:00
67,Blend Tank,2024-01-01 12:00:00
67,Anaerobic Digester,2024-01-01 13:00:00
67,Storage Tank,2024-01-01 14:00:00
67,Disposal to Landfill,2024-01-01 15:00:00
68,Coarse Screens,2024-01-01 08:00:00
68,Fine Screens,2024-01-01 09:00:00
68,Primary Clarifiers,2024-01-01 10:00:00
68,Sludge Grinder,2024-01-01 11:00:00
68,Blend Tank,2024-01-01 12:00:00
68,Anaerobic Digester,2024-01-01 13:00:00
68,Storage Tank,2024-01-01 14:00:00
68,Disposal to Landfill,2024-01-01 15:00:00
69,Coarse Screens,2024-01-01 08:00:00
69,Fine Screens,2024-01-01 09:00:00
69,Primary Clarifiers,2024-01-01 10:00:00
69,Sludge Grinder,2024-01-01 11:00:00
69,Blend Tank,2024-01-01 12:00:00
69,Anaerobic Digester,2024-01-01 13:00:00
69,Storage Tank,2024-01-01 14:00:00
69,Disposal to Landfill,2024-01-01 15:00:00
70,Coarse Screens,2024-01-01 08:00:00
70,Fine Screens,2024-01-01 09:00:00
70,Primary Clarifiers,2024-01-01 10:00:00
70,Sludge Grinder,2024-01-01 11:00:00
70,Blend Tank,2024-01-01 12:00:00
70,Anaerobic Digester,2024-01-01 13:00:00
70,Storage Tank,2024-01-01 14:00:00
70,Disposal to Landfill,2024-01-01 15:00:00
71,Coarse Screens,2024-01-01 08:00:00
71,Fine Screens,2024-01-01 09:00:00
71,Compacted Screenings,2024-01-01 10:00:00
71,56b427b1ulfmo,2024-01-01 11:00:00
72,Coarse Screens,2024-01-01 08:00:00
72,Fine Screens,2024-01-01 09:00:00
72,Compacted Screenings,2024-01-01 10:00:00
72,56b427b1ulfmo,2024-01-01 11:00:00
73,Coarse Screens,2024-01-01 08:00:00
73,Fine Screens,2024-01-01 09:00:00
73,Compacted Screenings,2024-01-01 10:00:00
73,56b427b1ulfmo,2024-01-01 11:00:00
74,Coarse Screens,2024-01-01 08:00:00
74,Fine Screens,2024-01-01 09:00:00
74,Compacted Screenings,2024-01-01 10:00:00
74,56b427b1ulfmo,2024-01-01 11:00:00
75,Coarse Screens,2024-01-01 08:00:00
75,Fine Screens,2024-01-01 09:00:00
75,Compacted Screenings,2024-01-01 10:00:00
75,56b427b1ulfmo,2024-01-01 11:00:00
76,Coarse Screens,2024-01-01 08:00:00
76,Fine Screens,2024-01-01 09:00:00
76,Primary Clarifiers,2024-01-01 10:00:00
76,Bio-reactor Tanks,2024-01-01 11:00:00
76,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
76,Blend Tank,2024-01-01 13:00:00
76,Anaerobic Digester,2024-01-01 14:00:00
76,Storage Tank,2024-01-01 15:00:00
76,Disposal to Landfill,2024-01-01 16:00:00
77,Coarse Screens,2024-01-01 08:00:00
77,Fine Screens,2024-01-01 09:00:00
77,Primary Clarifiers,2024-01-01 10:00:00
77,Bio-reactor Tanks,2024-01-01 11:00:00
77,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
77,Blend Tank,2024-01-01 13:00:00
77,Anaerobic Digester,2024-01-01 14:00:00
77,Storage Tank,2024-01-01 15:00:00
77,Disposal to Landfill,2024-01-01 16:00:00
78,Coarse Screens,2024-01-01 08:00:00
78,Fine Screens,2024-01-01 09:00:00
78,Primary Clarifiers,2024-01-01 10:00:00
78,Bio-reactor Tanks,2024-01-01 11:00:00
78,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
78,Blend Tank,2024-01-01 13:00:00
78,Anaerobic Digester,2024-01-01 14:00:00
78,Storage Tank,2024-01-01 15:00:00
78,Disposal to Landfill,2024-01-01 16:00:00
79,Coarse Screens,2024-01-01 08:00:00
79,Fine Screens,2024-01-01 09:00:00
79,Primary Clarifiers,2024-01-01 10:00:00
79,Bio-reactor Tanks,2024-01-01 11:00:00
79,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
79,Blend Tank,2024-01-01 13:00:00
79,Anaerobic Digester,2024-01-01 14:00:00
79,Storage Tank,2024-01-01 15:00:00
79,Disposal to Landfill,2024-01-01 16:00:00
80,Coarse Screens,2024-01-01 08:00:00
80,Fine Screens,2024-01-01 09:00:00
80,Primary Clarifiers,2024-01-01 10:00:00
80,Bio-reactor Tanks,2024-01-01 11:00:00
80,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
80,Blend Tank,2024-01-01 13:00:00
80,Anaerobic Digester,2024-01-01 14:00:00
80,Storage Tank,2024-01-01 15:00:00
80,Disposal to Landfill,2024-01-01 16:00:00
81,Coarse Screens,2024-01-01 08:00:00
81,Fine Screens,2024-01-01 09:00:00
81,Primary Clarifiers,2024-01-01 10:00:00
81,Bio-reactor Tanks,2024-01-01 11:00:00
81,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
81,Blend Tank,2024-01-01 13:00:00
81,Anaerobic Digester,2024-01-01 14:00:00
81,Storage Tank,2024-01-01 15:00:00
81,Disposal to Landfill,2024-01-01 16:00:00
82,Coarse Screens,2024-01-01 08:00:00
82,Fine Screens,2024-01-01 09:00:00
82,Primary Clarifiers,2024-01-01 10:00:00
82,Bio-reactor Tanks,2024-01-01 11:00:00
82,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
82,Blend Tank,2024-01-01 13:00:00
82,Anaerobic Digester,2024-01-01 14:00:00
82,Storage Tank,2024-01-01 15:00:00
82,Disposal to Landfill,2024-01-01 16:00:00
83,Coarse Screens,2024-01-01 08:00:00
83,Fine Screens,2024-01-01 09:00:00
83,Primary Clarifiers,2024-01-01 10:00:00
83,Bio-reactor Tanks,2024-01-01 11:00:00
83,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
83,Blend Tank,2024-01-01 13:00:00
83,Anaerobic Digester,2024-01-01 14:00:00
83,Storage Tank,2024-01-01 15:00:00
83,Disposal to Landfill,2024-01-01 16:00:00
84,Coarse Screens,2024-01-01 08:00:00
84,Fine Screens,2024-01-01 09:00:00
84,Primary Clarifiers,2024-01-01 10:00:00
84,Bio-reactor Tanks,2024-01-01 11:00:00
84,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
84,Blend Tank,2024-01-01 13:00:00
84,Anaerobic Digester,2024-01-01 14:00:00
84,Storage Tank,2024-01-01 15:00:00
84,Disposal to Landfill,2024-01-01 16:00:00
85,Coarse Screens,2024-01-01 08:00:00
85,Fine Screens,2024-01-01 09:00:00
85,Primary Clarifiers,2024-01-01 10:00:00
85,Bio-reactor Tanks,2024-01-01 11:00:00
85,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
85,Blend Tank,2024-01-01 13:00:00
85,Anaerobic Digester,2024-01-01 14:00:00
85,Storage Tank,2024-01-01 15:00:00
85,Disposal to Landfill,2024-01-01 16:00:00
86,Coarse Screens,2024-01-01 08:00:00
86,Fine Screens,2024-01-01 09:00:00
86,Primary Clarifiers,2024-01-01 10:00:00
86,Bio-reactor Tanks,2024-01-01 11:00:00
86,Final Clarifier,2024-01-01 12:00:00
86,k0flp5f4prtvi,2024-01-01 13:00:00
86,Pond,2024-01-01 14:00:00
86,De-chlorination Pond,2024-01-01 15:00:00
86,Effluent Pumping Station,2024-01-01 16:00:00
87,Coarse Screens,2024-01-01 08:00:00
87,Fine Screens,2024-01-01 09:00:00
87,Primary Clarifiers,2024-01-01 10:00:00
87,Bio-reactor Tanks,2024-01-01 11:00:00
87,Final Clarifier,2024-01-01 12:00:00
87,k0flp5f4prtvi,2024-01-01 13:00:00
87,Pond,2024-01-01 14:00:00
87,De-chlorination Pond,2024-01-01 15:00:00
87,Effluent Pumping Station,2024-01-01 16:00:00
88,Coarse Screens,2024-01-01 08:00:00
