case,activity,timestamp
13,Blend Tank,2024-01-01 13:00:00
13,Anaerobic Digester,2024-01-01 14:00:00
14,Coarse Screens,2024-01-01 08:00:00
14,Fine Screens,2024-01-01 09:00:00
14,Primary Clarifiers,2024-01-01 10:00:00
14,Bio-reactor Tanks,2024-01-01 11:00:00
14,Gravity Thickening,2024-01-01 12:00:00
14,Blend Tank,2024-01-01 13:00:00
14,Anaerobic Digester,2024-01-01 14:00:00
15,Coarse Screens,2024-01-01 08:00:00
15,Fine Screens,2024-01-01 09:00:00
15,Primary Clarifiers,2024-01-01 10:00:00
15,Bio-reactor Tanks,2024-01-01 11:00:00
15,Gravity Thickening,2024-01-01 12:00:00
15,Blend Tank,2024-01-01 13:00:00
15,Anaerobic Digester,2024-01-01 14:00:00
16,Coarse Screens,2024-01-01 08:00:00
16,Fine Screens,2024-01-01 09:00:00
16,Primary Clarifiers,2024-01-01 10:00:00
16,Bio-reactor Tanks,2024-01-01 11:00:00
16,Gravity Thickening,2024-01-01 12:00:00
16,Blend Tank,2024-01-01 13:00:00
16,Anaerobic Digester,2024-01-01 14:00:00
17,Coarse Screens,2024-01-01 08:00:00
17,Fine Screens,2024-01-01 09:00:00
17,Primary Clarifiers,2024-01-01 10:00:00
17,Bio-reactor Tanks,2024-01-01 11:00:00
17,Gravity Thickening,2024-01-01 12:00:00
17,Blend Tank,2024-01-01 13:00:00
17,Anaerobic Digester,2024-01-01 14:00:00
18,Coarse Screens,2024-01-01 08:00:00
18,Fine Screens,2024-01-01 09:00:00
18,Primary Clarifiers,2024-01-01 10:00:00
18,Bio-reactor Tanks,2024-01-01 11:00:00
18,Gravity Thickening,2024-01-01 12:00:00
18,Blend Tank,2024-01-01 13:00:00
18,Anaerobic Digester,2024-01-01 14:00:00
19,Coarse Screens,2024-01-01 08:00:00
19,Fine Screens,2024-01-01 09:00:00
19,Primary Clarifiers,2024-01-01 10:00:00
19,Bio-reactor Tanks,2024-01-01 11:00:00
19,Gravity Thickening,2024-01-01 12:00:00
19,Blend Tank,2024-01-01 13:00:00
19,Anaerobic Digester,2024-01-01 14:00:00
20,Coarse Screens,2024-01-01 08:00:00
20,Fine Screens,2024-01-01 09:00:00
20,Primary Clarifiers,2024-01-01 10:00:00
20,Bio-reactor Tanks,2024-01-01 11:00:00
20,Gravity Thickening,2024-01-01 12:00:00
20,Blend Tank,2024-01-01 13:00:00
20,Anaerobic Digester,2024-01-01 14:00:00
21,Coarse Screens,2024-01-01 08:00:00
21,Fine Screens,2024-01-01 09:00:00
21,Primary Clarifiers,2024-01-01 10:00:00
21,Bio-reactor Tanks,2024-01-01 11:00:00
21,Gravity Thickening,2024-01-01 12:00:00
21,Blend Tank,2024-01-01 13:00:00
21,Anaerobic Digester,2024-01-01 14:00:00
22,Coarse Screens,2024-01-01 08:00:00
22,Fine Screens,2024-01-01 09:00:00
22,Primary Clarifiers,2024-01-01 10:00:00
22,Bio-reactor Tanks,2024-01-01 11:00:00
22,Gravity Thickening,2024-01-01 12:00:00
22,Blend Tank,2024-01-01 13:00:00
22,Anaerobic Digester,2024-01-01 14:00:00
23,Coarse Screens,2024-01-01 08:00:00
23,Fine Screens,2024-01-01 09:00:00
23,Primary Clarifiers,2024-01-01 10:00:00
23,Bio-reactor Tanks,2024-01-01 11:00:00
23,Gravity Thickening,2024-01-01 12:00:00
23,Blend Tank,2024-01-01 13:00:00
23,Anaerobic Digester,2024-01-01 14:00:00
24,Coarse Screens,2024-01-01 08:00:00
24,Fine Screens,2024-01-01 09:00:00
24,Compacted Screenings,2024-01-01 10:00:00
24,Disposal to Landfill,2024-01-01 11:00:00
25,Coarse Screens,2024-01-01 08:00:00
25,Fine Screens,2024-01-01 09:00:00
25,Compacted Screenings,2024-01-01 10:00:00
25,Disposal to Landfill,2024-01-01 11:00:00
26,Coarse Screens,2024-01-01 08:00:00
26,Fine Screens,2024-01-01 09:00:00
26,Compacted Screenings,2024-01-01 10:00:00
26,Disposal to Landfill,2024-01-01 11:00:00
27,Coarse Screens,2024-01-01 08:00:00
27,Fine Screens,2024-01-01 09:00:00
27,Compacted Screenings,2024-01-01 10:00:00
27,Disposal to Landfill,2024-01-01 11:00:00
28,Coarse Screens,2024-01-01 08:00:00
28,Fine Screens,2024-01-01 09:00:00
28,Compacted Screenings,2024-01-01 10:00:00
28,Disposal to Landfill,2024-01-01 11:00:00
29,Coarse Screens,2024-01-01 08:00:00
29,Fine Screens,2024-01-01 09:00:00
29,Compacted Screenings,2024-01-01 10:00:00
29,Disposal to Landfill,2024-01-01 11:00:00
30,Coarse Screens,2024-01-01 08:00:00
30,Fine Screens,2024-01-01 09:00:00
30,Compacted Screenings,2024-01-01 10:00:00
30,Disposal to Landfill,2024-01-01 11:00:00
31,Coarse Screens,2024-01-01 08:00:00
31,Fine Screens,2024-01-01 09:00:00
31,Compacted Screenings,2024-01-01 10:00:00
31,Disposal to Landfill,2024-01-01 11:00:00
32,Coarse Screens,2024-01-01 08:00:00
32,Fine Screens,2024-01-01 09:00:00
32,Compacted Screenings,2024-01-01 10:00:00
32,Disposal to Landfill,2024-01-01 11:00:00
33,Coarse Screens,2024-01-01 08:00:00
33,Fine Screens,2024-01-01 09:00:00
33,Compacted Screenings,2024-01-01 10:00:00
33,Disposal to Landfill,2024-01-01 11:00:00
34,Coarse Screens,2024-01-01 08:00:00
34,Fine Screens,2024-01-01 09:00:00
34,Compacted Screenings,2024-01-01 10:00:00
34,Disposal to Landfill,2024-01-01 11:00:00
35,Coarse Screens,2024-01-01 08:00:00
35,Fine Screens,2024-01-01 09:00:00
35,Compacted Screenings,2024-01-01 10:00:00
35,Disposal to Landfill,2024-01-01 11:00:00
36,Coarse Screens,2024-01-01 08:00:00
36,Fine Screens,2024-01-01 09:00:00
36,Compacted Screenings,2024-01-01 10:00:00
36,Disposal to Landfill,2024-01-01 11:00:00
37,Coarse Screens,2024-01-01 08:00:00
37,Fine Screens,2024-01-01 09:00:00
37,Compacted Screenings,2024-01-01 10:00:00
37,Disposal to Landfill,2024-01-01 11:00:00
38,Coarse Screens,2024-01-01 08:00:00
38,Fine Screens,2024-01-01 09:00:00
38,Compacted Screenings,2024-01-01 10:00:00
38,Disposal to Landfill,2024-01-01 11:00:00
39,Coarse Screens,2024-01-01 08:00:00
39,Fine Screens,2024-01-01 09:00:00
39,Compacted Screenings,2024-01-01 10:00:00
39,Disposal to Landfill,2024-01-01 11:00:00
40,Coarse Screens,2024-01-01 08:00:00
40,Fine Screens,2024-01-01 09:00:00
40,Compacted Screenings,2024-01-01 10:00:00
40,Disposal to Landfill,2024-01-01 11:00:00
41,Coarse Screens,2024-01-01 08:00:00
41,Fine Screens,2024-01-01 09:00:00
41,Compacted Screenings,2024-01-01 10:00:00
41,Disposal to Landfill,2024-01-01 11:00:00
42,Coarse Screens,2024-01-01 08:00:00
42,Fine Screens,2024-01-01 09:00:00
42,Compacted Screenings,2024-01-01 10:00:00
42,Disposal to Landfill,2024-01-01 11:00:00
43,Coarse Screens,2024-01-01 08:00:00
43,Fine Screens,2024-01-01 09:00:00
43,Compacted Screenings,2024-01-01 10:00:00
43,Disposal to Landfill,2024-01-01 11:00:00
44,Coarse Screens,2024-01-01 08:00:00
44,Fine Screens,2024-01-01 09:00:00
44,Compacted Screenings,2024-01-01 10:00:00
44,Disposal to Landfill,2024-01-01 11:00:00
45,Coarse Screens,2024-01-01 08:00:00
45,Fine Screens,2024-01-01 09:00:00
45,Compacted Screenings,2024-01-01 10:00:00
45,Disposal to Landfill,2024-01-01 11:00:00
46,Coarse Screens,2024-01-01 08:00:00
46,Fine Screens,2024-01-01 09:00:00
46,Compacted Screenings,2024-01-01 10:00:00
46,Disposal to Landfill,2024-01-01 11:00:00
47,Coarse Screens,2024-01-01 08:00:00
47,Fine Screens,2024-01-01 09:00:00
47,Compacted Screenings,2024-01-01 10:00:00
47,Disposal to Landfill,2024-01-01 11:00:00
48,Coarse Screens,2024-01-01 08:00:00
48,Fine Screens,2024-01-01 09:00:00
48,Compacted Screenings,2024-01-01 10:00:00
48,Disposal to Landfill,2024-01-01 11:00:00
49,Coarse Screens,2024-01-01 08:00:00
49,Fine Screens,2024-01-01 09:00:00
49,Compacted Screenings,2024-01-01 10:00:00
49,Disposal to Landfill,2024-01-01 11:00:00
50,Coarse Screens,2024-01-01 08:00:00
50,Fine Screens,2024-01-01 09:00:00
50,Compacted Screenings,2024-01-01 10:00:00
50,Disposal to Landfill,2024-01-01 11:00:00
51,Coarse Screens,2024-01-01 08:00:00
51,Fine Screens,2024-01-01 09:00:00
51,Compacted Screenings,2024-01-01 10:00:00
51,Disposal to Landfill,2024-01-01 11:00:00
52,Coarse Screens,2024-01-01 08:00:00
52,Fine Screens,2024-01-01 09:00:00
52,Compacted Screenings,2024-01-01 10:00:00
52,Disposal to Landfill,2024-01-01 11:00:00
53,Coarse Screens,2024-01-01 08:00:00
53,Fine Screens,2024-01-01 09:00:00
53,Compacted Screenings,2024-01-01 10:00:00
53,Disposal to Landfill,2024-01-01 11:00:00
54,Coarse Screens,2024-01-01 08:00:00
54,Fine Screens,2024-01-01 09:00:00
54,Compacted Screenings,2024-01-01 10:00:00
54,Disposal to Landfill,2024-01-01 11:00:00
55,Coarse Screens,2024-01-01 08:00:00
55,Fine Screens,2024-01-01 09:00:00
55,Compacted Screenings,2024-01-01 10:00:00
55,Disposal to Landfill,2024-01-01 11:00:00
56,Coarse Screens,2024-01-01 08:00:00
56,Fine Screens,2024-01-01 09:00:00
56,Compacted Screenings,2024-01-01 10:00:00
56,Disposal to Landfill,2024-01-01 11:00:00
57,Coarse Screens,2024-01-01 08:00:00
57,Fine Screens,2024-01-01 09:00:00
57,Compacted Screenings,2024-01-01 10:00:00
57,Disposal to Landfill,2024-01-01 11:00:00
58,Coarse Screens,2024-01-01 08:00:00
58,Fine Screens,2024-01-01 09:00:00
58,Compacted Screenings,2024-01-01 10:00:00
58,Disposal to Landfill,2024-01-01 11:00:00
59,Coarse Screens,2024-01-01 08:00:00
59,Fine Screens,2024-01-01 09:00:00
59,Compacted Screenings,2024-01-01 10:00:00
59,Disposal to Landfill,2024-01-01 11:00:00
60,Coarse Screens,2024-01-01 08:00:00
60,Fine Screens,2024-01-01 09:00:00
60,Compacted Screenings,2024-01-01 10:00:00
60,Disposal to Landfill,2024-01-01 11:00:00
61,Coarse Screens,2024-01-01 08:00:00
61,Fine Screens,2024-01-01 09:00:00
61,Compacted Screenings,2024-01-01 10:00:00
61,Disposal to Landfill,2024-01-01 11:00:00
62,Coarse Screens,2024-01-01 08:00:00
62,Fine Screens,2024-01-01 09:00:00
62,Compacted Screenings,2024-01-01 10:00:00
62,Disposal to Landfill,2024-01-01 11:00:00
63,Coarse Screens,2024-01-01 08:00:00
63,Fine Screens,2024-01-01 09:00:00
63,Compacted Screenings,2024-01-01 10:00:00
63,Disposal to Landfill,2024-01-01 11:00:00
64,Coarse Screens,2024-01-01 08:00:00
64,Fine Screens,2024-01-01 09:00:00
64,Compacted Screenings,2024-01-01 10:00:00
64,Disposal to Landfill,2024-01-01 11:00:00
65,Coarse Screens,2024-01-01 08:00:00
65,Fine Screens,2024-01-01 09:00:00
65,Compacted Screenings,2024-01-01 10:00:00
65,Disposal to Landfill,2024-01-01 11:00:00
66,Coarse Screens,2024-01-01 08:00:00
66,Fine Screens,2024-01-01 09:00:00
66,Compacted Screenings,2024-01-01 10:00:00
66,Disposal to Landfill,2024-01-01 11:00:00
67,Coarse Screens,2024-01-01 08:00:00
67,Fine Screens,2024-01-01 09:00:00
67,Compacted Screenings,2024-01-01 10:00:00
67,Disposal to Landfill,2024-01-01 11:00:00
68,Coarse Screens,2024-01-01 08:00:00
68,Fine Screens,2024-01-01 09:00:00
68,Compacted Screenings,2024-01-01 10:00:00
68,Disposal to Landfill,2024-01-01 11:00:00
69,Coarse Screens,2024-01-01 08:00:00
69,Fine Screens,2024-01-01 09:00:00
69,Compacted Screenings,2024-01-01 10:00:00
69,Disposal to Landfill,2024-01-01 11:00:00
70,Coarse Screens,2024-01-01 08:00:00
70,Fine Screens,2024-01-01 09:00:00
70,Compacted Screenings,2024-01-01 10:00:00
70,Disposal to Landfill,2024-01-01 11:00:00
71,Coarse Screens,2024-01-01 08:00:00
71,Fine Screens,2024-01-01 09:00:00
71,Compacted Screenings,2024-01-01 10:00:00
71,Disposal to Landfill,2024-01-01 11:00:00
72,Coarse Screens,2024-01-01 08:00:00
72,Fine Screens,2024-01-01 09:00:00
72,Compacted Screenings,2024-01-01 10:00:00
72,Disposal to Landfill,2024-01-01 11:00:00
73,Coarse Screens,2024-01-01 08:00:00
73,Fine Screens,2024-01-01 09:00:00
73,Compacted Screenings,2024-01-01 10:00:00
73,Disposal to Landfill,2024-01-01 11:00:00
74,Coarse Screens,2024-01-01 08:00:00
74,Fine Screens,2024-01-01 09:00:00
74,Compacted Screenings,2024-01-01 10:00:00
74,Disposal to Landfill,2024-01-01 11:00:00
75,Coarse Screens,2024-01-01 08:00:00
75,Fine Screens,2024-01-01 09:00:00
75,Compacted Screenings,2024-01-01 10:00:00
75,Disposal to Landfill,2024-01-01 11:00:00
76,Coarse Screens,2024-01-01 08:00:00
76,Fine Screens,2024-01-01 09:00:00
76,Compacted Screenings,2024-01-01 10:00:00
76,Disposal to Landfill,2024-01-01 11:00:00
77,Coarse Screens,2024-01-01 08:00:00
77,Fine Screens,2024-01-01 09:00:00
77,Compacted Screenings,2024-01-01 10:00:00
77,Disposal to Landfill,2024-01-01 11:00:00
78,Coarse Screens,2024-01-01 08:00:00
78,Fine Screens,2024-01-01 09:00:00
78,Compacted Screenings,2024-01-01 10:00:00
78,Disposal to Landfill,2024-01-01 11:00:00
79,Coarse Screens,2024-01-01 08:00:00
79,Fine Screens,2024-01-01 09:00:00
79,Compacted Screenings,2024-01-01 10:00:00
79,Disposal to Landfill,2024-01-01 11:00:00
80,Coarse Screens,2024-01-01 08:00:00
80,Fine Screens,2024-01-01 09:00:00
80,Compacted Screenings,2024-01-01 10:00:00
80,Disposal to Landfill,2024-01-01 11:00:00
81,Coarse Screens,2024-01-01 08:00:00
81,Fine Screens,2024-01-01 09:00:00
81,Compacted Screenings,2024-01-01 10:00:00
81,Disposal to Landfill,2024-01-01 11:00:00
82,Coarse Screens,2024-01-01 08:00:00
82,Fine Screens,2024-01-01 09:00:00
82,Compacted Screenings,2024-01-01 10:00:00
82,Disposal to Landfill,2024-01-01 11:00:00
83,Coarse Screens,2024-01-01 08:00:00
83,Fine Screens,2024-01-01 09:00:00
83,Compacted Screenings,2024-01-01 10:00:00
83,Disposal to Landfill,2024-01-01 11:00:00
84,Coarse Screens,2024-01-01 08:00:00
84,Fine Screens,2024-01-01 09:00:00
84,Compacted Screenings,2024-01-01 10:00:00
84,Disposal to Landfill,2024-01-01 11:00:00
85,Coarse Screens,2024-01-01 08:00:00
85,Fine Screens,2024-01-01 09:00:00
85,Compacted Screenings,2024-01-01 10:00:00
85,Disposal to Landfill,2024-01-01 11:00:00
86,Coarse Screens,2024-01-01 08:00:00
86,Fine Screens,2024-01-01 09:00:00
86,Compacted Screenings,2024-01-01 10:00:00
86,Disposal to Landfill,2024-01-01 11:00:00
87,Coarse Screens,2024-01-01 08:00:00
87,Fine Screens,2024-01-01 09:00:00
87,Compacted Screenings,2024-01-01 10:00:00
87,Disposal to Landfill,2024-01-01 11:00:00
88,Coarse Screens,2024-01-01 08:00:00
88,Fine Screens,2024-01-01 09:00:00
88,Compacted Screenings,2024-01-01 10:00:00
88,Disposal to Landfill,2024-01-01 11:00:00
89,Coarse Screens,2024-01-01 08:00:00
89,Fine Screens,2024-01-01 09:00:00
89,Compacted Screenings,2024-01-01 10:00:00
89,Disposal to Landfill,2024-01-01 11:00:00
90,Coarse Screens,2024-01-01 08:00:00
90,Fine Screens,2024-01-01 09:00:00
90,Compacted Screenings,2024-01-01 10:00:00
90,Disposal to Landfill,2024-01-01 11:00:00
91,Coarse Screens,2024-01-01 08:00:00
91,Fine Screens,2024-01-01 09:00:00
91,Compacted Screenings,2024-01-01 10:00:00
91,Disposal to Landfill,2024-01-01 11:00:00
92,Coarse Screens,2024-01-01 08:00:00
92,Fine Screens,2024-01-01 09:00:00
92,Compacted Screenings,2024-01-01 10:00:00
92,Disposal to Landfill,2024-01-01 11:00:00
93,Coarse Screens,2024-01-01 08:00:00
93,Fine Screens,2024-01-01 09:00:00
93,Compacted Screenings,2024-01-01 10:00:00
93,Disposal to Landfill,2024-01-01 11:00:00
94,Coarse Screens,2024-01-01 08:00:00
94,Fine Screens,2024-01-01 09:00:00
94,Compacted Screenings,2024-01-01 10:00:00
94,Disposal to Landfill,2024-01-01 11:00:00
95,Coarse Screens,2024-01-01 08:00:00
95,Fine Screens,2024-01-01 09:00:00
95,Compacted Screenings,2024-01-01 10:00:00
95,Disposal to Landfill,2024-01-01 11:00:00
96,Coarse Screens,2024-01-01 08:00:00
96,Fine Screens,2024-01-01 09:00:00
96,Compacted Screenings,2024-01-01 10:00:00
96,Disposal to Landfill,2024-01-01 11:00:00
97,Coarse Screens,2024-01-01 08:00:00
97,Fine Screens,2024-01-01 09:00:00
97,Compacted Screenings,2024-01-01 10:00:00
97,Disposal to Landfill,2024-01-01 11:00:00
98,Coarse Screens,2024-01-01 08:00:00
98,Fine Screens,2024-01-01 09:00:00
98,Compacted Screenings,2024-01-01 10:00:00
98,Disposal to Landfill,2024-01-01 11:00:00
99,Coarse Screens,2024-01-01 08:00:00
99,Fine Screens,2024-01-01 09:00:00
99,Compacted Screenings,2024-01-01 10:00:00
99,Disposal to Landfill,2024-01-01 11:00:00
100,Coarse Screens,2024-01-01 08:00:00
100,Fine Screens,2024-01-01 09:00:00
100,Compacted Screenings,2024-01-01 10:00:00
100,Disposal to Landfill,2024-01-01 11:00:00
101,Coarse Screens,2024-01-01 08:00:00
101,Fine Screens,2024-01-01 09:00:00
101,Compacted Screenings,2024-01-01 10:00:00
101,Disposal to Landfill,2024-01-01 11:00:00
102,Coarse Screens,2024-01-01 08:00:00
102,Fine Screens,2024-01-01 09:00:00
102,Compacted Screenings,2024-01-01 10:00:00
102,Disposal to Landfill,2024-01-01 11:00:00
103,Coarse Screens,2024-01-01 08:00:00
103,Fine Screens,2024-01-01 09:00:00
103,Compacted Screenings,2024-01-01 10:00:00
103,Disposal to Landfill,2024-01-01 11:00:00
104,Coarse Screens,2024-01-01 08:00:00
104,Fine Screens,2024-01-01 09:00:00
104,Compacted Screenings,2024-01-01 10:00:00
104,Disposal to Landfill,2024-01-01 11:00:00
105,Coarse Screens,2024-01-01 08:00:00
105,Fine Screens,2024-01-01 09:00:00
105,Compacted Screenings,2024-01-01 10:00:00
105,Disposal to Landfill,2024-01-01 11:00:00
106,Coarse Screens,2024-01-01 08:00:00
106,Fine Screens,2024-01-01 09:00:00
106,Compacted Screenings,2024-01-01 10:00:00
106,Disposal to Landfill,2024-01-01 11:00:00
107,Coarse Screens,2024-01-01 08:00:00
107,Fine Screens,2024-01-01 09:00:00
107,Compacted Screenings,2024-01-01 10:00:00
107,Disposal to Landfill,2024-01-01 11:00:00
108,Coarse Screens,2024-01-01 08:00:00
108,Fine Screens,2024-01-01 09:00:00
108,Compacted Screenings,2024-01-01 10:00:00
108,Disposal to Landfill,2024-01-01 11:00:00
109,Coarse Screens,2024-01-01 08:00:00
109,Fine Screens,2024-01-01 09:00:00
109,Compacted Screenings,2024-01-01 10:00:00
109,Disposal to Landfill,2024-01-01 11:00:00
110,Coarse Screens,2024-01-01 08:00:00
110,Fine Screens,2024-01-01 09:00:00
110,Compacted Screenings,2024-01-01 10:00:00
110,Disposal to Landfill,2024-01-01 11:00:00
111,Coarse Screens,2024-01-01 08:00:00
111,Fine Screens,2024-01-01 09:00:00
111,Compacted Screenings,2024-01-01 10:00:00
111,Disposal to Landfill,2024-01-01 11:00:00
112,Coarse Screens,2024-01-01 08:00:00
112,Fine Screens,2024-01-01 09:00:00
112,Compacted Screenings,2024-01-01 10:00:00
112,Disposal to Landfill,2024-01-01 11:00:00
113,Coarse Screens,2024-01-01 08:00:00
113,Fine Screens,2024-01-01 09:00:00
113,Compacted Screenings,2024-01-01 10:00:00
113,Disposal to Landfill,2024-01-01 11:00:00
114,Coarse Screens,2024-01-01 08:00:00
114,Fine Screens,2024-01-01 09:00:00
114,Compacted Screenings,2024-01-01 10:00:00
114,Disposal to Landfill,2024-01-01 11:00:00
115,Coarse Screens,2024-01-01 08:00:00
115,Fine Screens,2024-01-01 09:00:00
115,Compacted Screenings,2024-01-01 10:00:00
115,Disposal to Landfill,2024-01-01 11:00:00
116,Coarse Screens,2024-01-01 08:00:00
116,Fine Screens,2024-01-01 09:00:00
116,Compacted Screenings,2024-01-01 10:00:00
116,Disposal to Landfill,2024-01-01 11:00:00
117,Coarse Screens,2024-01-01 08:00:00
117,Fine Screens,2024-01-01 09:00:00
117,Compacted Screenings,2024-01-01 10:00:00
117,Disposal to Landfill,2024-01-01 11:00:00
118,Coarse Screens,2024-01-01 08:00:00
118,Fine Screens,2024-01-01 09:00:00
118,Compacted Screenings,2024-01-01 10:00:00
118,Disposal to Landfill,2024-01-01 11:00:00
119,Coarse Screens,2024-01-01 08:00:00
119,Fine Screens,2024-01-01 09:00:00
119,Compacted Screenings,2024-01-01 10:00:00
119,Disposal to Landfill,2024-01-01 11:00:00
120,Coarse Screens,2024-01-01 08:00:00
120,Fine Screens,2024-01-01 09:00:00
120,Compacted Screenings,2024-01-01 10:00:00
120,Disposal to Landfill,2024-01-01 11:00:00
121,Coarse Screens,2024-01-01 08:00:00
121,Fine Screens,2024-01-01 09:00:00
121,Compacted Screenings,2024-01-01 10:00:00
121,Disposal to Landfill,2024-01-01 11:00:00
122,Coarse Screens,2024-01-01 08:00:00
122,Fine Screens,2024-01-01 09:00:00
122,Compacted Screenings,2024-01-01 10:00:00
122,Disposal to Landfill,2024-01-01 11:00:00
123,Coarse Screens,2024-01-01 08:00:00
123,Fine Screens,2024-01-01 09:00:00
123,Compacted Screenings,2024-01-01 10:00:00
123,Disposal to Landfill,2024-01-01 11:00:00
124,Coarse Screens,2024-01-01 08:00:00
124,Fine Screens,2024-01-01 09:00:00
124,Primary Clarifiers,2024-01-01 10:00:00
124,Bio-reactor Tanks,2024-01-01 11:00:00
124,Gravity Thickening,2024-01-01 12:00:00
124,Blend Tank,2024-01-01 13:00:00
124,Anaerobic Digester,2024-01-01 14:00:00
124,Storage Tank,2024-01-01 15:00:00
124,Disposal to Landfill,2024-01-01 16:00:00
125,Coarse Screens,2024-01-01 08:00:00
125,Fine Screens,2024-01-01 09:00:00
125,Primary Clarifiers,2024-01-01 10:00:00
125,Bio-reactor Tanks,2024-01-01 11:00:00
125,Gravity Thickening,2024-01-01 12:00:00
125,Blend Tank,2024-01-01 13:00:00
125,Anaerobic Digester,2024-01-01 14:00:00
125,Storage Tank,2024-01-01 15:00:00
125,Disposal to Landfill,2024-01-01 16:00:00
126,Coarse Screens,2024-01-01 08:00:00
126,Fine Screens,2024-01-01 09:00:00
126,Primary Clarifiers,2024-01-01 10:00:00
126,Bio-reactor Tanks,2024-01-01 11:00:00
126,Gravity Thickening,2024-01-01 12:00:00
126,Blend Tank,2024-01-01 13:00:00
126,Anaerobic Digester,2024-01-01 14:00:00
126,Storage Tank,2024-01-01 15:00:00
126,Disposal to Landfill,2024-01-01 16:00:00
127,Coarse Screens,2024-01-01 08:00:00
127,Fine Screens,2024-01-01 09:00:00
127,Primary Clarifiers,2024-01-01 10:00:00
