case,activity,timestamp,concept:name,time:timestamp
568,De-chlorination Pond,1969-12-31 23:00:00+00:00,De-chlorination Pond,1969-12-31 23:00:00+00:00
568,Effluent Pumping Station,1970-01-01 00:00:00+00:00,Effluent Pumping Station,1970-01-01 00:00:00+00:00
102,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
102,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
102,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
102,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
102,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
761,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
761,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
761,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
761,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
761,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
761,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
761,Storage Tank,1969-12-31 22:00:00+00:00,Storage Tank,1969-12-31 22:00:00+00:00
761,Disposal to Landfill,1969-12-31 23:00:00+00:00,Disposal to Landfill,1969-12-31 23:00:00+00:00
906,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
906,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
906,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
906,Bio-reactor Tanks,1969-12-31 19:00:00+00:00,Bio-reactor Tanks,1969-12-31 19:00:00+00:00
906,Final Clarifier,1969-12-31 20:00:00+00:00,Final Clarifier,1969-12-31 20:00:00+00:00
906,Chlorine Contact Basin,1969-12-31 21:00:00+00:00,Chlorine Contact Basin,1969-12-31 21:00:00+00:00
906,Pond,1969-12-31 22:00:00+00:00,Pond,1969-12-31 22:00:00+00:00
906,De-chlorination Pond,1969-12-31 23:00:00+00:00,De-chlorination Pond,1969-12-31 23:00:00+00:00
833,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
833,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
833,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
833,Bio-reactor Tanks,1969-12-31 19:00:00+00:00,Bio-reactor Tanks,1969-12-31 19:00:00+00:00
833,Final Clarifier,1969-12-31 20:00:00+00:00,Final Clarifier,1969-12-31 20:00:00+00:00
833,Chlorine Contact Basin,1969-12-31 21:00:00+00:00,Chlorine Contact Basin,1969-12-31 21:00:00+00:00
833,Pond,1969-12-31 22:00:00+00:00,Pond,1969-12-31 22:00:00+00:00
833,De-chlorination Pond,1969-12-31 23:00:00+00:00,De-chlorination Pond,1969-12-31 23:00:00+00:00
833,Cascade Aerator,1970-01-01 00:00:00+00:00,Cascade Aerator,1970-01-01 00:00:00+00:00
87,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
87,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
87,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
87,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
87,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
87,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
87,Storage Tank,1969-12-31 22:00:00+00:00,Storage Tank,1969-12-31 22:00:00+00:00
87,7lrhcncktfb9o,1969-12-31 23:00:00+00:00,7lrhcncktfb9o,1969-12-31 23:00:00+00:00
51,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
51,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
51,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
51,Bio-reactor Tanks,1969-12-31 19:00:00+00:00,Bio-reactor Tanks,1969-12-31 19:00:00+00:00
51,Final Clarifier,1969-12-31 20:00:00+00:00,Final Clarifier,1969-12-31 20:00:00+00:00
51,Chlorine Contact Basin,1969-12-31 21:00:00+00:00,Chlorine Contact Basin,1969-12-31 21:00:00+00:00
51,Pond,1969-12-31 22:00:00+00:00,Pond,1969-12-31 22:00:00+00:00
51,De-chlorination Pond,1969-12-31 23:00:00+00:00,De-chlorination Pond,1969-12-31 23:00:00+00:00
51,Cascade Aerator,1970-01-01 00:00:00+00:00,Cascade Aerator,1970-01-01 00:00:00+00:00
975,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
975,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
975,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
975,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
975,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
975,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
975,Storage Tank,1969-12-31 22:00:00+00:00,Storage Tank,1969-12-31 22:00:00+00:00
975,Disposal to Landfill,1969-12-31 23:00:00+00:00,Disposal to Landfill,1969-12-31 23:00:00+00:00
308,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
308,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
308,Compacted Screenings,1969-12-31 18:00:00+00:00,Compacted Screenings,1969-12-31 18:00:00+00:00
308,Disposal to Landfill,1969-12-31 19:00:00+00:00,Disposal to Landfill,1969-12-31 19:00:00+00:00
140,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
140,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
140,Compacted Screenings,1969-12-31 18:00:00+00:00,Compacted Screenings,1969-12-31 18:00:00+00:00
140,Disposal to Landfill,1969-12-31 19:00:00+00:00,Disposal to Landfill,1969-12-31 19:00:00+00:00
694,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
694,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
694,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
694,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
694,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
694,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
694,Storage Tank,1969-12-31 22:00:00+00:00,Storage Tank,1969-12-31 22:00:00+00:00
694,Disposal to Landfill,1969-12-31 23:00:00+00:00,Disposal to Landfill,1969-12-31 23:00:00+00:00
388,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
388,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
388,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
388,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
388,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
388,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
388,Storage Tank,1969-12-31 22:00:00+00:00,Storage Tank,1969-12-31 22:00:00+00:00
388,Disposal to Landfill,1969-12-31 23:00:00+00:00,Disposal to Landfill,1969-12-31 23:00:00+00:00
411,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
411,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
411,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
411,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
411,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
796,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
796,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
796,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
796,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
796,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
796,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
796,Storage Tank,1969-12-31 22:00:00+00:00,Storage Tank,1969-12-31 22:00:00+00:00
796,Disposal to Landfill,1969-12-31 23:00:00+00:00,Disposal to Landfill,1969-12-31 23:00:00+00:00
902,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
902,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
902,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
902,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
902,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
902,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
381,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
381,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
381,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
381,Bio-reactor Tanks,1969-12-31 19:00:00+00:00,Bio-reactor Tanks,1969-12-31 19:00:00+00:00
381,Final Clarifier,1969-12-31 20:00:00+00:00,Final Clarifier,1969-12-31 20:00:00+00:00
381,Chlorine Contact Basin,1969-12-31 21:00:00+00:00,Chlorine Contact Basin,1969-12-31 21:00:00+00:00
381,Pond,1969-12-31 22:00:00+00:00,Pond,1969-12-31 22:00:00+00:00
381,De-chlorination Pond,1969-12-31 23:00:00+00:00,De-chlorination Pond,1969-12-31 23:00:00+00:00
381,Cascade Aerator,1970-01-01 00:00:00+00:00,Cascade Aerator,1970-01-01 00:00:00+00:00
720,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
720,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
720,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
720,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
720,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
720,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
720,Storage Tank,1969-12-31 22:00:00+00:00,Storage Tank,1969-12-31 22:00:00+00:00
720,Disposal to Landfill,1969-12-31 23:00:00+00:00,Disposal to Landfill,1969-12-31 23:00:00+00:00
421,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
421,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
421,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
421,Bio-reactor Tanks,1969-12-31 19:00:00+00:00,Bio-reactor Tanks,1969-12-31 19:00:00+00:00
421,Gravity Thickening,1969-12-31 20:00:00+00:00,Gravity Thickening,1969-12-31 20:00:00+00:00
421,Blend Tank,1969-12-31 21:00:00+00:00,Blend Tank,1969-12-31 21:00:00+00:00
421,Anaerobic Digester,1969-12-31 22:00:00+00:00,Anaerobic Digester,1969-12-31 22:00:00+00:00
152,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
152,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
152,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
152,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
152,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
152,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
152,Storage Tank,1969-12-31 22:00:00+00:00,Storage Tank,1969-12-31 22:00:00+00:00
152,Disposal to Landfill,1969-12-31 23:00:00+00:00,Disposal to Landfill,1969-12-31 23:00:00+00:00
305,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
305,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
305,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
305,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
305,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
305,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
305,Storage Tank,1969-12-31 22:00:00+00:00,Storage Tank,1969-12-31 22:00:00+00:00
305,Disposal to Landfill,1969-12-31 23:00:00+00:00,Disposal to Landfill,1969-12-31 23:00:00+00:00
83,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
83,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
83,Compacted Screenings,1969-12-31 18:00:00+00:00,Compacted Screenings,1969-12-31 18:00:00+00:00
83,Disposal to Landfill,1969-12-31 19:00:00+00:00,Disposal to Landfill,1969-12-31 19:00:00+00:00
236,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
236,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
236,Compacted Screenings,1969-12-31 18:00:00+00:00,Compacted Screenings,1969-12-31 18:00:00+00:00
236,Disposal to Landfill,1969-12-31 19:00:00+00:00,Disposal to Landfill,1969-12-31 19:00:00+00:00
997,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
997,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
997,Compacted Screenings,1969-12-31 18:00:00+00:00,Compacted Screenings,1969-12-31 18:00:00+00:00
997,Disposal to Landfill,1969-12-31 19:00:00+00:00,Disposal to Landfill,1969-12-31 19:00:00+00:00
543,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
543,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
543,Compacted Screenings,1969-12-31 18:00:00+00:00,Compacted Screenings,1969-12-31 18:00:00+00:00
543,Disposal to Landfill,1969-12-31 19:00:00+00:00,Disposal to Landfill,1969-12-31 19:00:00+00:00
89,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
89,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
89,Compacted Screenings,1969-12-31 18:00:00+00:00,Compacted Screenings,1969-12-31 18:00:00+00:00
89,Disposal to Landfill,1969-12-31 19:00:00+00:00,Disposal to Landfill,1969-12-31 19:00:00+00:00
265,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
265,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
265,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
265,Bio-reactor Tanks,1969-12-31 19:00:00+00:00,Bio-reactor Tanks,1969-12-31 19:00:00+00:00
265,Final Clarifier,1969-12-31 20:00:00+00:00,Final Clarifier,1969-12-31 20:00:00+00:00
265,Chlorine Contact Basin,1969-12-31 21:00:00+00:00,Chlorine Contact Basin,1969-12-31 21:00:00+00:00
265,Pond,1969-12-31 22:00:00+00:00,Pond,1969-12-31 22:00:00+00:00
265,De-chlorination Pond,1969-12-31 23:00:00+00:00,De-chlorination Pond,1969-12-31 23:00:00+00:00
265,Cascade Aerator,1970-01-01 00:00:00+00:00,Cascade Aerator,1970-01-01 00:00:00+00:00
674,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
674,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
674,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
674,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
674,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
674,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
674,Storage Tank,1969-12-31 22:00:00+00:00,Storage Tank,1969-12-31 22:00:00+00:00
674,Disposal to Landfill,1969-12-31 23:00:00+00:00,Disposal to Landfill,1969-12-31 23:00:00+00:00
715,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
715,cbgvkuqighunn,1969-12-31 17:00:00+00:00,cbgvkuqighunn,1969-12-31 17:00:00+00:00
715,Compacted Screenings,1969-12-31 18:00:00+00:00,Compacted Screenings,1969-12-31 18:00:00+00:00
715,Disposal to Landfill,1969-12-31 19:00:00+00:00,Disposal to Landfill,1969-12-31 19:00:00+00:00
740,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
740,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
740,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
740,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
740,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
740,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
740,Storage Tank,1969-12-31 22:00:00+00:00,Storage Tank,1969-12-31 22:00:00+00:00
740,Disposal to Landfill,1969-12-31 23:00:00+00:00,Disposal to Landfill,1969-12-31 23:00:00+00:00
849,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
849,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
849,Compacted Screenings,1969-12-31 18:00:00+00:00,Compacted Screenings,1969-12-31 18:00:00+00:00
849,Disposal to Landfill,1969-12-31 19:00:00+00:00,Disposal to Landfill,1969-12-31 19:00:00+00:00
179,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
179,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
179,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
179,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
179,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
179,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
625,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
625,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
625,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
625,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
625,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
625,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
625,Storage Tank,1969-12-31 22:00:00+00:00,Storage Tank,1969-12-31 22:00:00+00:00
625,Disposal to Landfill,1969-12-31 23:00:00+00:00,Disposal to Landfill,1969-12-31 23:00:00+00:00
586,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
586,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
586,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
586,Sludge Grinder,1969-12-31 19:00:00+00:00,Sludge Grinder,1969-12-31 19:00:00+00:00
586,Blend Tank,1969-12-31 20:00:00+00:00,Blend Tank,1969-12-31 20:00:00+00:00
586,Anaerobic Digester,1969-12-31 21:00:00+00:00,Anaerobic Digester,1969-12-31 21:00:00+00:00
586,Storage Tank,1969-12-31 22:00:00+00:00,Storage Tank,1969-12-31 22:00:00+00:00
586,Disposal to Landfill,1969-12-31 23:00:00+00:00,Disposal to Landfill,1969-12-31 23:00:00+00:00
959,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
959,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
959,Compacted Screenings,1969-12-31 18:00:00+00:00,Compacted Screenings,1969-12-31 18:00:00+00:00
959,Disposal to Landfill,1969-12-31 19:00:00+00:00,Disposal to Landfill,1969-12-31 19:00:00+00:00
289,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
289,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
289,Compacted Screenings,1969-12-31 18:00:00+00:00,Compacted Screenings,1969-12-31 18:00:00+00:00
289,Disposal to Landfill,1969-12-31 19:00:00+00:00,Disposal to Landfill,1969-12-31 19:00:00+00:00
225,Coarse Screens,1969-12-31 16:00:00+00:00,Coarse Screens,1969-12-31 16:00:00+00:00
225,Fine Screens,1969-12-31 17:00:00+00:00,Fine Screens,1969-12-31 17:00:00+00:00
225,Primary Clarifiers,1969-12-31 18:00:00+00:00,Primary Clarifiers,1969-12-31 18:00:00+00:00
225,Bio-reactor Tanks,1969-12-31 19:00:00+00:00,Bio-reactor Tanks,1969-12-31 19:00:00+00:00
225,Wastewater Centrifuge De-watering Thickening,1969-12-31 20:00:00+00:00,Wastewater Centrifuge De-watering Thickening,1969-12-31 20:00:00+00:00
225,Blend Tank,1969-12-31 21:00:00+00:00,Blend Tank,1969-12-31 21:00:00+00:00
225,Anaerobic Digester,1969-12-31 22:00:00+00:00,Anaerobic Digester,1969-12-31 22:00:00+00:00
225,Storage Tank,1969-12-31 23:00:00+00:00,Storage Tank,1969-12-31 23:00:00+00:00
225,Disposal to Landfill,1970-01-01 00:00:00+00:00,Disposal to Landfill,1970-01-01 00:00:00+00:00
